# (c) Der Bundeswahlleiter, Statistische Ämter des Bundes und der Länder, Wiesbaden 2020;;;;;;;;;;;;;;;;
# Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Wahlkreise und zugeordnete Gemeinden bei der Wahl zum 20. Deutschen Bundestag (gemäß 24. Gesetz zur Änderung des Bundeswahlgesetzes vom 25.06.2020);;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
# Gebietsstand: 15.04.2020;;;;;;;;;;;;;;;;
# ;;;;;;;;;;;;;;;;
Wahlkreis-Nr;Wahlkreis-Bez;RGS_Land;RGS_RegBez;RGS_Kreis;RGS_GemVerband;RGS_Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
184;Groß-Gerau;06;4;33;0000;003;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Büttelborn;;;;64572;
184;Groß-Gerau;06;4;33;0000;004;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Gernsheim, Schöfferstadt;;;;64579;
184;Groß-Gerau;06;4;33;0000;005;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Ginsheim-Gustavsburg, Stadt;;;;65462;
184;Groß-Gerau;06;4;33;0000;006;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Groß-Gerau, Stadt;;;;64521;
184;Groß-Gerau;06;4;33;0000;007;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Kelsterbach, Stadt;;;;65451;
184;Groß-Gerau;06;4;33;0000;008;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Mörfelden-Walldorf, Stadt;;;;64546;
184;Groß-Gerau;06;4;33;0000;009;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Nauheim;;;;64569;
184;Groß-Gerau;06;4;33;0000;010;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Raunheim, Stadt;;;;65479;
184;Groß-Gerau;06;4;33;0000;011;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Riedstadt, Büchnerstadt;;;;64560;
184;Groß-Gerau;06;4;33;0000;012;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Rüsselsheim am Main, Stadt;;;;65428;
184;Groß-Gerau;06;4;33;0000;013;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Stockstadt am Rhein;;;;64589;
184;Groß-Gerau;06;4;33;0000;014;Hessen;Reg.-Bez. Darmstadt;Groß-Gerau;;Trebur;;;;65468;
185;Offenbach;06;4;13;0000;000;Hessen;Reg.-Bez. Darmstadt;Offenbach am Main, Stadt;;Offenbach am Main, Stadt;;;;63065;*****
185;Offenbach;06;4;38;0000;001;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Dietzenbach, Kreisstadt;;;;63128;
185;Offenbach;06;4;38;0000;002;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Dreieich, Stadt;;;;63303;
185;Offenbach;06;4;38;0000;003;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Egelsbach;;;;63329;
185;Offenbach;06;4;38;0000;005;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Heusenstamm, Stadt;;;;63150;
185;Offenbach;06;4;38;0000;006;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Langen (Hessen), Stadt;;;;63225;
185;Offenbach;06;4;38;0000;008;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Mühlheim am Main, Stadt;;;;63165;
185;Offenbach;06;4;38;0000;009;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Neu-Isenburg, Stadt;;;;63263;
185;Offenbach;06;4;38;0000;010;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Obertshausen, Stadt;;;;63179;
186;Darmstadt;06;4;11;0000;000;Hessen;Reg.-Bez. Darmstadt;Darmstadt, Wissenschaftsstadt;;Darmstadt, Wissenschaftsstadt;;;;64283;*****
186;Darmstadt;06;4;32;0000;001;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Alsbach-Hähnlein;;;;64665;
186;Darmstadt;06;4;32;0000;003;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Bickenbach;;;;64404;
186;Darmstadt;06;4;32;0000;005;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Eppertshausen;;;;64859;
186;Darmstadt;06;4;32;0000;006;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Erzhausen;;;;64390;
186;Darmstadt;06;4;32;0000;008;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Griesheim, Stadt;;;;64347;
186;Darmstadt;06;4;32;0000;012;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Messel;;;;64409;
186;Darmstadt;06;4;32;0000;013;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Modautal;;;;64397;
186;Darmstadt;06;4;32;0000;014;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Mühltal;;;;64367;
186;Darmstadt;06;4;32;0000;015;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Münster (Hessen);;;;64839;
186;Darmstadt;06;4;32;0000;016;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Ober-Ramstadt, Stadt;;;;64372;
186;Darmstadt;06;4;32;0000;018;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Pfungstadt, Stadt;;;;64319;
186;Darmstadt;06;4;32;0000;020;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Roßdorf;;;;64380;
186;Darmstadt;06;4;32;0000;022;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Seeheim-Jugenheim;;;;64342;
186;Darmstadt;06;4;32;0000;023;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Weiterstadt, Stadt;;;;64331;
187;Odenwald;06;4;32;0000;002;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Babenhausen, Stadt;;;;64832;
187;Odenwald;06;4;32;0000;004;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Dieburg, Stadt;;;;64807;
187;Odenwald;06;4;32;0000;007;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Fischbachtal;;;;64405;
187;Odenwald;06;4;32;0000;009;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Groß-Bieberau, Stadt;;;;64401;*****
187;Odenwald;06;4;32;0000;010;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Groß-Umstadt, Stadt;;;;64823;
187;Odenwald;06;4;32;0000;011;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Groß-Zimmern;;;;64846;
187;Odenwald;06;4;32;0000;017;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Otzberg;;;;64853;
187;Odenwald;06;4;32;0000;019;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Reinheim, Stadt;;;;64354;*****
187;Odenwald;06;4;32;0000;021;Hessen;Reg.-Bez. Darmstadt;Darmstadt-Dieburg;;Schaafheim;;;;64850;
187;Odenwald;06;4;37;0000;001;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Bad König, Stadt;;;;64732;
187;Odenwald;06;4;37;0000;003;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Brensbach;;;;64395;
187;Odenwald;06;4;37;0000;004;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Breuberg, Stadt;;;;64747;
187;Odenwald;06;4;37;0000;005;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Brombachtal;;;;64753;
187;Odenwald;06;4;37;0000;006;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Erbach, Kreisstadt;;;;64711;*****
187;Odenwald;06;4;37;0000;007;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Fränkisch-Crumbach;;;;64407;
187;Odenwald;06;4;37;0000;009;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Höchst i. Odw.;;;;64739;
187;Odenwald;06;4;37;0000;010;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Lützelbach;;;;64750;
187;Odenwald;06;4;37;0000;011;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Michelstadt, Stadt;;;;64720;*****
187;Odenwald;06;4;37;0000;012;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Mossautal;;;;64756;
187;Odenwald;06;4;37;0000;013;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Reichelsheim (Odenwald);;;;64385;*****
187;Odenwald;06;4;37;0000;016;Hessen;Reg.-Bez. Darmstadt;Odenwaldkreis;;Oberzent, Stadt;;;;64760;*****
187;Odenwald;06;4;38;0000;004;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Hainburg;;;;63512;
187;Odenwald;06;4;38;0000;007;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Mainhausen;;;;63533;
187;Odenwald;06;4;38;0000;011;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Rodgau, Stadt;;;;63110;
187;Odenwald;06;4;38;0000;012;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Rödermark, Stadt;;;;63322;
187;Odenwald;06;4;38;0000;013;Hessen;Reg.-Bez. Darmstadt;Offenbach;;Seligenstadt, Einhardstadt;;;;63500;
188;Bergstraße;06;4;31;0000;001;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Abtsteinach;;;;69518;
188;Bergstraße;06;4;31;0000;002;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Bensheim, Stadt;;;;64625;
188;Bergstraße;06;4;31;0000;003;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Biblis;;;;68647;
188;Bergstraße;06;4;31;0000;004;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Birkenau;;;;69488;
188;Bergstraße;06;4;31;0000;005;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Bürstadt, Stadt;;;;68642;
188;Bergstraße;06;4;31;0000;006;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Einhausen;;;;64683;
188;Bergstraße;06;4;31;0000;007;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Fürth;;;;64658;*****
188;Bergstraße;06;4;31;0000;008;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Gorxheimertal;;;;69517;
188;Bergstraße;06;4;31;0000;009;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Grasellenbach;;;;64689;
188;Bergstraße;06;4;31;0000;010;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Groß-Rohrheim;;;;68649;
188;Bergstraße;06;4;31;0000;011;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Heppenheim (Bergstraße), Kreisstadt;;;;64646;
188;Bergstraße;06;4;31;0000;012;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Hirschhorn (Neckar), Stadt;;;;69434;*****
188;Bergstraße;06;4;31;0000;013;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Lampertheim, Stadt;;;;68623;
188;Bergstraße;06;4;31;0000;014;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Lautertal (Odenwald);;;;64686;
188;Bergstraße;06;4;31;0000;015;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Lindenfels, Stadt;;;;64678;*****
188;Bergstraße;06;4;31;0000;016;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Lorsch, Karolingerstadt;;;;64653;
188;Bergstraße;06;4;31;0000;017;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Mörlenbach;;;;69509;
188;Bergstraße;06;4;31;0000;018;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Neckarsteinach, Stadt;;;;69239;
188;Bergstraße;06;4;31;0000;019;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Rimbach;;;;64668;
188;Bergstraße;06;4;31;0000;020;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Viernheim, Stadt;;;;68519;
188;Bergstraße;06;4;31;0000;021;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Wald-Michelbach;;;;69483;
188;Bergstraße;06;4;31;0000;022;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Zwingenberg, Stadt;;;;64673;
188;Bergstraße;06;4;31;9200;200;Hessen;Reg.-Bez. Darmstadt;Bergstraße;;Michelbuch, gemfr. Gebiet;;;;00000;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;001;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Arenshausen;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;002;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Asbach-Sickenberg;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;003;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Lindenberg/Eichsfeld;Berlingerode;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;007;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Birkenfelde;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5009;012;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Leinetal;Bodenrode-Westhausen;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;014;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Bornhagen;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;015;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Lindenberg/Eichsfeld;Brehme;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5006;017;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Eichsfeld-Wipperaue;Breitenworbis;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5013;018;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Westerwald-Obereichsfeld;Büttstedt;;;;37359;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5006;019;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Eichsfeld-Wipperaue;Buhla;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;021;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Burgwalde;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;023;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Dieterode;;;;37318;*****
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;024;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Dietzenrode/Vatterode;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;026;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Lindenberg/Eichsfeld;Ecklingerode;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5013;027;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Westerwald-Obereichsfeld;Effelder;;;;37359;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;028;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Eichstruth;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;031;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Lindenberg/Eichsfeld;Ferna;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;032;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Freienhagen;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;033;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Fretterode;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5009;034;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Leinetal;Geisleden;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;035;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Geismar;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;036;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Gerbershausen;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5006;037;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Eichsfeld-Wipperaue;Gernrode;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5009;039;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Leinetal;Glasehausen;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5013;041;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Westerwald-Obereichsfeld;Großbartloff;;;;37359;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5006;044;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Eichsfeld-Wipperaue;Haynrode;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;0000;045;Thüringen;;Eichsfeld;;Heilbad Heiligenstadt, Stadt;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5009;047;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Leinetal;Heuthen;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;048;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Hohengandern;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5009;049;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Leinetal;Hohes Kreuz;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;056;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Kella;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;057;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Kirchgandern;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5006;058;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Eichsfeld-Wipperaue;Kirchworbis;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;062;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Krombach;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5013;063;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Westerwald-Obereichsfeld;Küllstedt;;;;37359;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;065;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Lenterode;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;066;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Lindewerra;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;067;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Lutter;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;068;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Mackenrode;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;069;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Marth;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;0000;074;Thüringen;;Eichsfeld;;Niederorschel;;;;37355;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;075;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Pfaffschwende;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5009;076;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Leinetal;Reinholterode;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;077;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Röhrig;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;078;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Rohrberg;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;082;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Rustenfelde;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;083;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Schachtebich;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;084;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Schönhagen;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;085;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Schwobfeld;;;;37318;*****
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;086;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Sickerode;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5009;089;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Leinetal;Steinbach;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;091;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Steinheuterode;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;094;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Lindenberg/Eichsfeld;Tastungen;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;096;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Thalwenden;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;097;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Uder;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;098;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Volkerode;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5013;101;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Westerwald-Obereichsfeld;Wachstedt;;;;37359;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5008;102;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Hanstein-Rusteberg;Wahlhausen;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;103;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Lindenberg/Eichsfeld;Wehnde;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;105;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Wiesenfeld;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5009;107;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Leinetal;Wingerode;;;;37327;*****
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5012;111;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Uder;Wüstheuterode;;;;37318;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5014;113;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Ershausen/Geismar;Schimberg;;;;37308;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;5001;114;Thüringen;;Eichsfeld;Verwaltungsgemeinschaft Lindenberg/Eichsfeld;Teistungen;;;;37339;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;0000;115;Thüringen;;Eichsfeld;;Leinefelde-Worbis, Stadt;;;;37327;*****
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;0000;116;Thüringen;;Eichsfeld;;Am Ohmberg;;;;37345;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;0000;117;Thüringen;;Eichsfeld;;Sonnenstein;;;;37345;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;61;0000;118;Thüringen;;Eichsfeld;;Dingelstädt, Stadt;;;;37351;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;0000;005;Thüringen;;Nordhausen;;Ellrich, Stadt;;;;99755;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;5053;008;Thüringen;;Nordhausen;Erfüllende Gemeinde Heringen/Helme, Stadt;Görsbach;;;;99765;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;5054;009;Thüringen;;Nordhausen;Erfüllende Gemeinde Bleicherode, Stadt;Großlohra;;;;99759;*****
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;5054;024;Thüringen;;Nordhausen;Erfüllende Gemeinde Bleicherode, Stadt;Kehmstedt;;;;99752;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;5054;026;Thüringen;;Nordhausen;Erfüllende Gemeinde Bleicherode, Stadt;Kleinfurra;;;;99735;*****
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;5054;033;Thüringen;;Nordhausen;Erfüllende Gemeinde Bleicherode, Stadt;Lipprechterode;;;;99752;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;5054;037;Thüringen;;Nordhausen;Erfüllende Gemeinde Bleicherode, Stadt;Niedergebra;;;;99759;*****
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;0000;041;Thüringen;;Nordhausen;;Nordhausen, Stadt;;;;99734;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;0000;049;Thüringen;;Nordhausen;;Sollstedt;;;;99759;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;5053;054;Thüringen;;Nordhausen;Erfüllende Gemeinde Heringen/Helme, Stadt;Urbach;;;;99765;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;0000;062;Thüringen;;Nordhausen;;Hohenstein;;;;99755;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;0000;063;Thüringen;;Nordhausen;;Werther;;;;99735;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;5053;064;Thüringen;;Nordhausen;Erfüllende Gemeinde Heringen/Helme, Stadt;Heringen/Helme, Stadt;;;;99765;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;0000;065;Thüringen;;Nordhausen;;Harztor;;;;99768;
189;Eichsfeld – Nordhausen – Kyffhäuserkreis;16;0;62;5054;066;Thüringen;;Nordhausen;Erfüllende Gemeinde Bleicherode, Stadt;Bleicherode, Stadt;;;;99752;*****
